метафраза,митафраза,ми-та-фра-за
метаүзәк,митаүзәк,ми-та-ү-зәк
метеобелешмә,митийубелешмә,ми-ти-йу-бе-леш-мә
метеобудка,митийубутка,ми-ти-йу-бут-ка
метеограмма,митийугрәмма,ми-ти-йу-грәм-ма
метеоиярчен,митийуйәрчен,ми-ти-йу-йәр-чен
метеомәгълүмат,митийумәглүмат,ми-ти-йу-мәг-лү-мат
метеор,митейур,ми-ти-йур
метеорик,митийүрик,ми-ти-йү-рик
метеорит,митйарит,мит-йа-рит
метеоритика,митйаритика,мит-йа-ри-ти-ка
метеоролог,митйарулыг,мит-йа-ру-лыг
метеорологик,митйаралугик,мит-йа-ра-лу-гик
метеорология,митйаралугийә,мит-йа-ра-лу-ги-йә
метеостанция,митийастансийә,ми-ти-йас-тан-си-йә
метеошартлар,митйушартлар,мит-йу-шарт-лар
метеоүзәк,митйүүзәк,мит-йү-ү-зәк
метил,митил,ми-тил
метиламин,митиламин,ми-ти-ла-мин
метилен,митилин,ми-ти-лин
метионин,митийанин,ми-ти-йа-нин
метис,митис,ми-тис
метисла,митисла,ми-тис-ла
метисшлаштыр,митислаштыр,ми-тис-лаш-тыр
метлах,митлах,мит-лах
метод,митыд,ми-тыд
методизм,митадизым,ми-та-ди-зым
методик,митудик,ми-ту-дик
методика,митудика,ми-ту-ди-ка
методист,митадис,ми-та-дис
методологик,митадалугик,ми-та-да-лу-гик
методология,митадалугийә,ми-та-да-лу-ги-йә
метол,митул,ми-тул
метонимик,митанимик,ми-та-ни-мик
метонимия,митанимийә,ми-та-ни-ми-йә
метоп,митуп,ми-туп
метр,митыр,ми-тыр
метраж,митраж,мит-раж
метражла,митражла,мит-раж-ла
метранпаж,митранпаж,мит-ран-паж
метрдотель,митрадател,ми-тра-да-тел
метрик,митрик,мит-рик
метрика,митрика,мит-ри-ка
метрит,митрит,мит-рит
метрла,митырла,ми-тыр-ла
метро,митра,мит-ра
метролог,митрулыг,мит-ру-лыг
метрологик,митралугик,мит-ра-лу-гик
метрология,митралугийә,мит-ра-лу-ги-йә
метроном,митранум,мит-ра-нум
метрополитен,митрапалитин,мит-ра-па-ли-тин
метрополия,митрапулийә,мит-ра-пу-ли-йә
метрострой,митраструй,мит-ра-струй
метчик,митчик,мит-чик
мех,мих,мих
механизатор,миханизатыр,ми-ха-ни-за-тыр
механизацион,миханизатсийун,ми-ха-ни-зат-си-йун
механизация,миханизатсийә,ми-ха-ни-зат-си-йә
механизациялә,миханизатсийәлә,ми-ха-ни-зат-си-йә-лә
механизм,миханизым,ми-ха-ни-зым
механик,миханик,ми-ха-ник
механика,миханика,ми-ха-ни-ка
механикалаштыр,миханикалаштыр,ми-ха-ни-ка-лаш-тыр
механист,миханис,ми-ха-нис
механистик,миханистик,ми-ха-нис-тик
механистларча,миханисларча,ми-ха-нис-лар-ча
механицизм,миханитсизым,ми-ха-нит-си-зым
механицист,миханитсис,ми-ха-нит-сис
механомонтаж,миханамантаж,ми-ха-на-ман-таж
механотерапик,миханатирапик,ми-ха-на-ти-ра-пик
мехла,михла,мих-ла
мехлаган,михлаган,мих-ла-ган
мехланган,михланган,мих-лан-ган
мехлат,михлат,мих-лат
меценат,митсинат,мит-си-нат
меццо,митессы,ми-тес-сы
мещан,миччан,мич-чан
мещанка,миччанка,мич-чан-ка
мещанлан,миччанлан,мич-чан-лан
миазма,мийазма,ми-йаз-ма
миастения,мийастинийә,ми-йас-ти-ни-йә
миграцион,мигратсийун,миг-рат-си-йун
миграция,мигратсийә,миг-рат-си-йә
миграциялә,мигратсийәлә,миг-рат-си-йә-лә
мигрень,мигрин,миг-рин
мидель,мидел,ми-дел
мидия,мидийә,ми-ди-йә
миелит,мийелит,ми-йе-лит
мизансцена,мизансина,ми-зан-си-на
мизантроп,мизантруп,ми-зант-руп
мизантропия,мизантрупийә,ми-зан-тру-пи-йә
микадо,микады,ми-ка-ды
микобактерия,микабәктирийә,ми-ка-бәк-ти-ри-йә
микология,микалугийә,ми-ка-лу-ги-йә
микроавтобус,микраафтубыс,мик-ра-аф-ту-быс
микроамперметр,микраампирмитыр,ми-кра-ам-пир-ми-тыр
микроанализ,микраанализ,мик-ра-а-на-лиз
микроб,микруп,ми-круп
микробиолог,микрабийулыг,ми-кра-би-йу-лыг
микробиологик,микрабийалугик,ми-кра-би-йа-лу-гик
микробиология,микрабийалулийа,ми-кра-би-йа-лу-ги-йә
микрогаләм,микрагаләм,ми-кра-га-ләм
микродөнья,микрадөнйа,мик-ра-дөн-йа
микрокефалия,микракифалийә,мик-ра-ки-фа-ли-йә
микрокисәкчек,микракисәкчек,мик-ра-ки-сәк-чек
микроклимат,микраклимат,мик-ра-кли-мат
микроклиматик,микраклиматик,мик-ра-кли-ма-тик
микрокосм,микракүсым,мик-ра-кү-сым
микрокосмос,микракусмыс,мик-ра-кус-мыс
микрокристаллик,микракристаллик,мик-ра-крис-тал-лик
микромер,микрамир,мик-ра-мир
микрометеорит,микрамитийарит,мик-ра-ми-ти-йа-рит
микрометр,микрамитыр,мик-ра-ми-тыр
микрометрик,микрамитрик,мик-ра-мит-рик
микрометрия,микрамитрийә,мик-ра-мит-ри-йә
микрон,микрүн,ми-крун
микроорганизм,микраарганизым,ми-кра-ар-га-ни-зым
микропор,микрапур,мик-ра-пур
микропрограмма,микрапраграмма,ми-кра-праг-рам-ма
микрорайон,микрарайун,мик-ра-ра-йун
микроскоп,микраскуп,мик-рас-куп
микроскопик,микраскупик,ми-крас-ку-пик
микроскопия,микраскупийә,ми-крас-ку-пи-йә
микроструктура,микрастрүктура,мик-ра-стрүк-ту-ра
микросхема,микрасхима,мик-ра-схи-ма
микрофаг,микрафаг,мик-ра-фаг
микрофауна,микрафаwна,ми-кра-фаw-на
микрофильм,микрафилем,мик-ра-фи-лем
микрофлора,микрафлура,ми-кра-флу-ра
микрофон,микрафун,мик-ра-фун
микрофотография,микрафатаграфийә,ми-к-ра-фа-та-гра-фи-йә
микрохимия,микрахимийә,мик-ра-хи-ми-йә
микроцефал,микратсифал,мик-рат-си-фал
микроэлектроника,микраиликтруника,мик-ра-и-лик-тру-ни-ка
микроэлемент,микраилиминт,мик-ра-и-ли-минт
микроүлчәү,микраүлчәү,мик-ра-үл-чәү
миксер,миксир,мик-сир
микстура,микестура,ми-кес-ту-ра
милитар,милитар,ми-ли-тар
милитаризацион,милитаризатсийун,ми-ли-та-ри-зат-си-йун
милитаризация,милитаризатсийә,ми-ли-та-ри-зат-си-йә
милитаризациялә,милитаризатсийәлә,ми-ли-та-ри-зат-си-йә-лә
милитаризм,милитаризым,ми-ли-та-ри-зым
милитарист,милитарис,ми-ли-та-рис
милитаристик,милитаристик,ми-ли-та-рис-тик
милиционер,милитсийанир,ми-лит-си-йа-нир
милиция,милитсийә,ми-лит-си-йә
миллиампер,миллиампир,мил-ли-ам-пир
миллиамперметр,миллиампирмитыр,мил-ли-ам-пир-ми-тыр
миллиард,миллиарт,мил-ли-арт
миллиардер,миллиардир,мил-ли-ар-дир
миллиардлаган,миллиардлаган,мил-ли-ард-ла-ган
миллибар,миллибар,мил-ли-бар
милливатт,милливат,мил-ли-ват
милливольт,милливүлт,мил-ли-вүлт
милливольтметр,милливүлтмитыр,мил-ли-вүлт-ми-тыр
миллиграмм,миллиграм,мил-лиг-рам
миллиметр,миллимитыр,мил-ли-ми-тыр
миллиметровка,миллимитруфка,мил-ли-ми-труф-ка
миллимикрон,миллимикрун,мил-ли-мик-рун
миллион,миллийун,мил-ли-йун
миллионер,миллийанир,мил-ли-йа-нир
миллиционер,миллитсийанир,мил-лит-си-йа-нир
милорд,милурт,ми-лурт
миль,мил,мил
мим,мим,мим
мимик,мимик,ми-мик
мимика,мимика,ми-ми-ка
мимикрия,мимикрийә,ми-мик-ри-йә
мимоза,мимуза,ми-му-за
мина,мина,ми-на
минала,минала,ми-на-ла
миналан,миналан,ми-на-лан
минасызла,минасызла,ми-на-сыз-ла
миндалина,миндалина,мин-да-ли-на
миндаль,миндәл,мин-дәл
минер,минйүр,ми-нйүр
минерал,минирал,ми-ни-рал
минерализатор,минирализатыр,ми-ни-ра-ли-за-тыр
минерализацион,минирализатсийун,ми-ни-ра-ли-зат-си-йун
минерализация,минирализатсийә,ми-ни-ра-ли-зат-си-йә
минералла,миниралла,ми-ни-рал-ла
минералог,минирулыг,ми-ни-ру-лыг
минералогик,миниралугик,ми-ни-ра-лу-гик
минералогия,миниралугийә,ми-ни-ра-лу-ги-йә
минераль,минирәл,ми-ни-рәл
миниатюр,минийатйүр,ми-ни-йа-тйүр
миниатюра,минийатйүрә,ми-ни-йа-тйү-рә
минимализм,минимализым,ми-ни-ма-ли-зым
минималист,минималис,ми-ни-ма-лис
минималь,минимәл,ми-ни-мәл
минимум,минимум,ми-ни-мум
министр,министыр,ми-нис-тыр
минитмен,минитмен,ми-нит-мен
минога,минуга,ми-ну-га
миномет,минамйүт,ми-на-мйүт
миноносец,минанусис,ми-на-ну-сис
минор,минур,ми-нур
минтоз,минтуз,мин-туз
минус,минус,ми-нус
минут,минут,ми-нут
миозин,мийүзин,ми-йү-зин
миокард,мийукарт,ми-йу-карт
миокардит,мийукардит,ми-йу-кар-дит
миопия,мийупийә,ми-йу-пи-йә
мирабель,мирабел,ми-ра-бел
мирабилит,мирабилит,ми-ра-би-лит
мираж,мираж,ми-раж
мировой,миравуй,ми-ра-вуй
мирра,мирра,мир-ра
мирт,мирт,мирт
миски,миски,мис-ки
мисс,мис,мис
миссионер,миссийанир,мис-си-йа-нир
миссис,миссис,мис-сис
миссия,миссийә,мис-си-йә
мистер,мистер,мис-тер
мистерия,мистирийә,мис-ти-ри-йә
мистик,мистик,мис-тик
мистика,мистика,мис-ти-ка
мистификатор,мистификатыр,мис-ти-фи-ка-тыр
мистификация,мистификатсейә,мис-ти-фи-кат-се-йә
митинг,митинег,ми-ти-нег
митингла,митингла,ми-тинг-ла
миткаль,миткәл,мит-кәл
митрополит,митрапалит,мит-ра-па-лит
митрополия,митрапулийә,мит-ра-пу-ли-йә
миттельшпиль,миттелшпил,мит-тел-шпил
миф,миф,миф
мифик,мифик,ми-фик
мифологик,мифалугик,ми-фа-лу-гик
мифология,мифалугийә,ми-фа-лу-ги-йә
мицелий,митсилий,мит-си-лий
мичман,мичман,мич-ман
мичуринчы,мичуринчы,ми-чу-рин-чы
мишень,мишин,ми-шин
мишура,мишура,ми-шу-ра
мнемометр,мнимумитыр,мни-му-ми-тыр
мнемоник,мнимуник,мни-му-ник
мнемоника,мнимуника,мни-му-ни-ка
мнемосхема,мнимасхима,мни-ма-схи-ма
мнемотехника,мниматихника,мни-ма-тих-ни-ка
#мо,му,му
мобилизацион,мабилизатсийун,ма-би-ли-зат-си-йун
мобилизация,мабилизатсийә,ма-би-ли-зат-си-йә
мобилизациялә,мабилизатсийәлә,ма-би-ли-зат-си-йә-лә
мобиль,мабил,ма-бил
моветон,мавитун,ма-ви-тун
могикан,магикан,ма-ги-кан
мода,муда,му-да
модаль,мадәл,ма-дәл
моделизм,мадилизым,ма-ди-ли-зым
моделист,мадилис,ма-ди-лис
моделлә,мадиллә,ма-дил-лә
модель,мадил,ма-дил
модельер,мадилйыр,ма-дил-йыр
модератор,мадиратыр,ма-ди-ра-тыр
модерн,мадирын,ма-ди-рын
модернизатор,мадернизатыр,ма-дер-ни-за-тыр
модернизация,мадирнизатсийә,ма-дир-ни-зат-си-йә
модернизациялә,мадирнизатсийәлә,ма-дир-ни-зат-си-йә-лә
модернизм,мадирнизым,ма-дир-ни-зым
модернист,мадирнис,ма-дир-нис
модистка,мадистка,ма-дист-ка
модификатор,мадификатыр,ма-ди-фи-ка-тыр
модификацион,мадификатсийун,ма-ди-фи-кат-си-йун
модификация,мадификатсийә,ма-ди-фи-кат-си-йә
модификациялә,мадификатсийәлә,ма-ди-фи-кат-си-йә-лә
модуль,мудүл,му-дүл
модулятор,мадуләтыр,ма-ду-лә-тыр
модуляция,мадуләтсейә,ма-ду-ләт-се-йә
модуляциялә,мадуләтсийәлә,ма-ду-ләт-си-йә-лә
модус,мудус,му-дус
мозаик,мазайек,ма-за-йек
мозаика,мазайека,ма-за-йе-ка
мокасин,макасин,ма-ка-син
мол=,мул,мул
молда,мулда,мул-да
молга,мулга,мул-га
молны,мулны,мул-ны
молдаван,малдаван,мал-да-ван
молекула,маликүла,ма-ли-кү-ла
молекуляр,маликүләр,ма-ли-кү-ләр
молибден,малибдин,ма-либ-дин
молибденит,малибдинит,ма-либ-ди-нит
моллюск,маллйүсек,мал-лйү-сек
моль,мүл,мүл
мольберт,мәлбирт,мәл-бирт
моляр,малйәр,ма-лйәр
мом,мум,мум
момент,маминт,ма-минт
моменталь,маминтәл,ма-мин-тәл
монарх,манарых,ма-на-рых
монархизм,манархизым,ма-нар-хи-зым
монархик,манархик,ма-нар-хик
монархист,манархис,ма-нар-хис
монархистик,манархистик,ма-нар-хис-тик
монархия,манархийә,ма-нар-хи-йә
монастырь,манастир,ма-нас-тир
монах,манах,ма-нах
монахиня,манахинйә,ма-на-хи-нйә
монашка,манашка,ма-наш-ка
монгол,мангул,ман-гул
монголоид,мангалуйет,ман-га-лу-йет
монета,манита,ма-ни-та
монизм,манизым,ма-ни-зым
монист,манис,ма-нис
монистик,манистик,ма-нис-тик
монистларча,манисларча,ма-нис-лар-ча
монитор,манитур,ма-ни-тур
моногамия,манагамийә,ма-на-га-ми-йә
моногенизм,манагинизым,ма-на-ги-ни-зым
монограмма,манаграмма,ма-на-грам-ма
монографик,манаграфик,ма-на-гра-фик
монография,манаграфийә,ма-на-гра-фи-йә
монодрама,манадрама,ма-на-дра-ма
монокль,манүкел,ма-нү-кел
монокристалл,манакристал,ма-на-крис-тал
монокультура,мунакүлтура,му-на-күл-ту-ра
монолит,маналит,ма-на-лит
монолог,маналуг,ма-на-луг
монологик,маналугик,ма-на-лу-гик
монометалл,манумитал,ма-ну-ми-тал
монометаллизм,манумиталлизым,ма-ну-ми-тал-ли-зым
монометр,манумитыр,ма-ну-ми-тыр
моноплан,манаплан,ма-на-план
монополист,манапалис,ма-на-па-лис
монополистик,манапалистик,ма-на-па-лис-тик
монополия,манапулийә,ма-на-пу-ли-йә
монополиялә,манапулийәлә,ма-на-пу-ли-йә-лә
монополь,манапүл,ма-на-пүл
монорельс,манарилес,ма-на-ри-лес
монотеизм,манатийезым,ма-на-ти-йе-зым
монотип,манатип,ма-на-тип
монохроматик,манахруматик,ма-нах-ру-ма-тик
монохромия,манахрумийә,ма-нах-ру-ми-йә
монпаси,манпаси,ман-па-си
монсеньер,мансинйер,ман-син-йер
монтаж,мантаж,ман-таж
монтажер,мантажеүр,ман-та-жүр
монтажла,мантажла,ман-таж-ла
монтажлан,мантажлан,ман-таж-лан
монтер,мантйүр,ман-тйүр
монумент,мануминт,ма-ну-минт
монументаль,мануминтәл,ма-ну-мин-тәл
мопед,мапит,ма-пит
мопс,мупыс,му-пыс
моралист,маралис,ма-ра-лис
мораль,марәл,ма-рәл
мораторий,маратурий,ма-ра-ту-рий
морг,мурег,му-рег
морганизм,марганизым,мар-га-ни-зым
мордва,мардва,мар-два
морена,мурина,му-ри-на
морж,мурыж,му-рыж
морзе,мурзе,мур-зе
мормон,мармун,мар-мун
морошка,марушка,ма-руш-ка
морс,мурыс,му-рыс
мортале,мартале,мар-та-ле
морталист,марталис,мар-та-лис
мортира,мартира,мар-ти-ра
морула,марула,ма-ру-ла
морф,мурыф,му-рыф
морфема,марфима,мар-фи-ма
морфий,мурфий,мур-фий
морфин,марфин,мар-фин
морфинизм,марфинизым,мар-фи-ни-зым
морфинист,марфинис,мар-фи-нис
морфолог,марфулыг,мар-фу-лыг
морфологик,марфалугик,мар-фа-лу-гик
морфология,марфалугийә,мар-фа-лу-ги-йә
моряк,марйәк,ма-рйәк
мосье,мүсйе,мүс-йе
мотель,мател,ма-тел
мотив,матиф,ма-тиф
мотивация,мативатсейә,ма-ти-ват-се-йә
мотивла,матифла,ма-тиф-ла
мотивлан,матифлан,ма-тиф-лан
мотобол,матабул,ма-та-бул
мотобот,матабут,ма-та-бут
мотовелосипед,матавиласипит,ма-та-ви-ла-си-пит
мотодивизия,матадивизийә,ма-та-ди-ви-зи-йә
мотодрезина,матадризина,ма-та-дри-зи-на
мотодром,матадрум,ма-та-друм
мотоклуб,матаклуп,ма-та-клуп
мотоколяска,матакалйәскә,ма-та-ка-лйәс-кә
мотокросс,матакрус,ма-та-крус
мотомеханизация,матамиханизатсийә,ма-та-ми-ха-ни-зат-си-йә
мотор,матур,ма-тур
моторалли,матаралли,ма-та-рал-ли
моторизация,матаризатсийә,ма-та-ри-зат-си-йә
моторикша,матарикша,ма-та-рик-ша
моторист,матарис,ма-та-рис
моторка,матуркы,ма-тур-кы
мотороллер,матаруллер,ма-та-рул-лер
мотоспорт,матаспурт,ма-тас-пурт
мотоцикл,мататсикел,ма-тат-си-кел
мотоциклист,мататсиклис,ма-тат-си-клис
мохер,махир,ма-хир
моцион,матсийун,мат-си-йун
мошенник,машинник,ма-шин-ник
мужик,мужик,му-жик
муза,муза,му-за
музей,музий,му-зий
музыка,музыйка,му-зый-ка
музыкаль,музикәл,му-зи-кәл
музыкант,музикант,му-зи-кант
мулине,мулина,му-ли-на
мульти,мүлти,мүл-ти
мультивибратор,мүлтивибратыр,мүл-ти-виб-ра-тыр
мультимиллионер,мүлтимиллийанир,мүл-ти-мил-ли-йа-нир
мультипликатор,мүлтипликатыр,мүл-ти-пли-ка-тыр
мультипликация,мүлтипликатсийә,мүл-ти-пли-кат-си-йә
мультфильм,мүлтфилем,мүлт-фи-лем
муляж,муләж,му-ләж
мумие,мумийә,му-ми-йә
мумификация,мумификатсийә,му-ми-фи-кат-си-йә
мумия,мумийә,му-ми-йә
мундир,мундир,мун-дир
мундштук,мундештук,мун-деш-тук
муниципалитет,мунитсепалитит,му-нит-се-па-ли-тит
муниципаль,мунитсипәл,му-нит-си-пәл
мускат,мускат,мус-кат
мускул,мускүл,мус-күл
мускулатура,мускулатура,мус-ку-ла-ту-ра
мускус,мускүс,мус-күс
муслин,муслин,мус-лин
мусс,мус,мус
муссон,муссун,мус-сун
мустанг,мустанег,мус-та-нег
мутаген,мутагин,му-та-гин
мутагенез,мутагиниз,му-та-ги-низ
мутант,мутант,му-тант
мутацион,мутатсийун,му-тат-си-йун
мутация,мутатсийә,му-тат-си-йә
мутон,мутун,му-тун
муфель,муфил,му-фил
муфлон,муфлун,муф-лун
муфта,муфты,муф-ты
мушка,мушка,муш-ка
мушкет,мушкит,муш-кит
мушкетер,мушкитйүр,муш-ки-тйүр
муштра,муштра,муш-тра
муштрала,муштрала,муш-тра-ла
муштровка,муштруфка,муш-труф-ка
мышьяк,мышйәк,мыш-йәк
мэр,мейр,мейр
мэрия,мерийә,ме-ри-йә
мю,мйү,мйү
мюзик,мйүзик,мйү-зик
мюзикл,мйүзикел,мйү-зи-кел
мюон,мйүн,мйүн
навага,навага,на-ва-га
навигатор,навигатыр,на-ви-га-тыр
навигация,навигатсийә,на-ви-гат-си-йә
нагайка,нагайка,на-гай-ка
наган,наган,на-ган
нагель,нагил,на-гил
надзиратель,надзирател,над-зи-ра-тел
надзор,надзур,над-зур
надфиль,надфил,над-фил
наемщик,найумчик,на-йум-чик
наждак,наждак,наж-дак
назализация,назализатсийә,на-за-ли-зат-си-йә
назария,назарийә,на-за-ри-йә
наиб,найеб,на-йеб
наказ,наказ,на-каз
накат,накат,на-кат
накатка,накатка,на-кат-ка
накладной,нәкладнуй,нәк-лад-нуй
налет,налйүт,на-лйүт
налетчик,налйүтчик,на-лйүт-чик
наличник,наличник,на-лич-ник
налог,налуг,на-луг
наместник,намистник,на-мист-ник
нанай,нанай,на-най
нанду,нанду,нан-ду
напалм,напалым,на-па-лым
нарвал,нарвал,нар-вал
нард=,нарт,нарт
нарзан,нарзан,нар-зан
наркоз,наркуз,нар-куз
наркозла,наркузла,нар-куз-ла
наркологик,наркалугик,нар-ка-лу-гик
нарком,наркум,нар-кум
наркоман,наркаман,нар-ка-ман
наркомания,наркаманийә,нар-ка-ма-ни-йә
наркомат,наркамат,нар-ка-мат
наркотизатор,наркатизатыр,нар-ка-ти-за-тыр
наркотизация,наркатизатсейә,нар-ка-ти-зат-се-йә
наркотизм,наркатизым,нар-ка-ти-зым
наркотик,наркүтик,нар-кү-тик
народник,нарудник,на-руд-ник
нарта,нарта,нар-та
наряд,нарәт,на-рәт
насос,насус,на-сус
настойка,настуйка,нас-туй-ка
настурция,настуртсейә,нас-турт-се-йә
натр=,натыр,на-тыр
натрий,натрий,нат-рий
натура,натура,на-ту-ра
натурализация,натурализатсийә,на-ту-ра-ли-зат-си-йә
натурализм,натурализым,на-ту-ра-ли-зым
натуралист,натуралис,на-ту-ра-лис
натуралистик,натуралистик,на-ту-ра-лис-тик
натураль,натурәл,на-ту-рәл
натуральлә,натурәллә,на-ту-рәл-лә
натурфилософ,натурфилусыф,на-тур-фи-лу-сыф
натурфилософия,натурфиласуфийә,на-тур-фи-ла-су-фи-йә
натюрморт,натйүрмурт,нат-йүр-мурт
наутилус,наутилус,нау-ти-лус
наушник,наwышник,на-wыш-ник
нафталан,нафталан,наф-та-лан
нафталин,нафталин,наф-та-лин
нафталинла,нафталинла,наф-та-лин-ла
нафтен,нафтин,наф-тин
нафтизин,нафтизин,наф-ти-зин
нафтол,нафтул,наф-тул
нахал,нахал,на-хал
нахаллан,нахаллан,на-хал-лан
нацизм,натсизым,нат-си-зым
национал,натсийанал,нат-си-йа-нал
национализация,натсийанализатсийә,нат-си-йа-на-ли-зат-си-йә
националист,натсийаналис,нат-си-йа-на-лис
нацист,натсис,нат-сис
начальник,начәлник,на-чәл-ник
начальство,начәлествы,на-чә-лес-твы
нашатырь,нашатыр,на-ша-тыр
нашивка,нашифка,на-шиф-ка
неандерталь,нйандиртәл,нйан-дир-тәл
невралгия,нивралгийә,нив-рал-ги-йә
неврастеник,ниврастиник,нив-рас-ти-ник
неврастения,ниврастинийә,нив-рас-ти-ни-йә
неврит,ниврит,нив-рит
невроз,нивруз,нив-руз
невролог,ниврулыг,нив-ру-лыг
неврология,нивралугийә,нив-ра-лу-ги-йә
невропатолог,ниврапатулыг,нив-ра-па-ту-лыг
невропатология,ниврапаталугийә,нив-ра-па-та-лу-ги-йә
негатив,нигатиф,ни-га-тиф
негативизм,нигативизым,ни-га-ти-ви-зым
негоциант,нигатсиант,ни-гат-си-ант
негр,нигыр,ни-гыр
негроид,нигруйет,ниг-ру-йет
негус,нигус,ни-гус
нейлон,нийлун,ний-лун
нейрон,нийрун,ний-рун
нейропсихология,нийрапсихалугийә,ний-ра-пси-ха-лу-ги-йә
нейрофизиология,нийрафизиалугийә,ний-ра-фи-зи-а-лу-ги-йә
нейрохирург,нийрахирурыг,ний-ра-хи-ру-рыг
нейрохирургия,нийрахирургийә,ний-ра-хи-рур-ги-йә
нейтрализатор,нийтрализатыр,ний-тра-ли-за-тыр
нейтрализация,нийтрализатсийә,ний-тра-ли-зат-си-йә
нейтрализациялә,нийтрализатсийәлә,ний-тра-ли-зат-си-йә-лә
нейтрализм,нийтрализым,ний-тра-ли-зым
нейтралитет,нийтралитит,ний-тра-ли-тит
нейтраль,нийтрәл,ний-трәл
нейтральлә,нийтрәллә,ний-трәл-лә
нейтральләштер,нийтрәлләштер,ний-трәл-ләш-тер
нейтрино,нийтрина,ний-три-на
нейтрон,нийтрун,ний-трун
некробиоз,никрабийуз,ни-кра-би-йуз
некроз,никруз,ни-круз
некролог,никрулыг,ни-кру-лыг
некрополь,никрупел,ни-кру-пел
некрофоб,никрафуп,ни-кра-фуп
некрофобия,никрафубийә,ни-кра-фу-би-йә
нектар,никтар,ник-тар
нельма,нилма,нил-ма
нематод,ниматут,ни-ма-тут
немец,нимес,ни-мес
немецлаштыр,нимеслаштыр,ни-мес-лаш-тыр
немецчала,нимесчала,ни-мес-ча-ла
ненец,нинис,ни-нис
неоген,нйугин,нйу-гин
неодарвинизм,нйударвинизым,нйу-дар-ви-ни-зым
неодарвинист,нйударвинис,нйу-дар-ви-нис
неокантчы,нйукантчы,нйу-кант-чы
неокапитализм,нйукапитализым,нйу-ка-пи-та-ли-зым
неоколониализм,нйукалунийализым,нйу-ка-лу-ни-йа-ли-зым
неоколониалист,нйукалунийалис,нйу-ка-лу-ни-йа-лис
неоколониалистик,нйукалунийалистик,нйу-ка-лу-ни-йа-лис-тик
неолит,нйулит,нйу-лит
неологизм,нйулагизым,нйу-ла-ги-зым
неон,нйун,нйун
неонацизм,нйунатсизым,нйу-нат-си-зым
неоплазма,нйуплазма,нйу-плаз-ма
неоплатонизм,нйуплатанизым,нйу-пла-та-ни-зым
неореализм,нйурийализым,нйу-ри-йа-ли-зым
неореалист,нйурийалис,нйу-ри-йа-лис
неоромантизм,нйурамантизым,нйу-ра-ман-ти-зым
неофашизм,нйуфашизым,нйу-фа-ши-зым
неофашист,нйуфашис,нйу-фа-шис
неофит,нйуфит,нйу-фит
нептун,ниптун,нип-тун
нептуний,ниптуний,нип-ту-ний
нерв,нирыф,ни-рыф
нервация,нирватсийә,нир-ват-си-йә
нервлан,нирывлан,ни-рыв-лан
нерпа,нирпа,нир-па
нерпуха,нирпуха,нир-пу-ха
несессер,нисиссер,ни-сис-сер
нетто,нитта,нит-та
неустойка,нйустуйке,нйу-стуй-ка
нефелин,нифилин,ни-фи-лин
нефрит,нифрит,ниф-рит
нефтебаза,нифтебаза,ниф-те-ба-за
нефтебитум,нифтебитум,ниф-те-би-тум
нефтепровод,нифтепрувыт,ниф-те-пру-выт
нефтепродукт,нифтепрадукет,ниф-те-пра-ду-кет
нефтехимия,нифтехимийә,ниф-те-хи-ми-йә
нефть,нифет,ни-фет
нивелир,нивилир,ни-ви-лир
нивелирлан,нивилирлан,ни-ви-лир-лан
нивелировка,нивилируфка,ни-ви-ли-руф-ка
ниверла,нивирла,ни-вир-ла
нивх,нивех,ни-вех
нигилизм,нигилизым,ни-ги-ли-зым
нигилист,нигилис,ни-ги-лис
нигилистик,нигилистик,ни-ги-лис-тик
нигрол,нигрул,ниг-рул
нидерланд,нидерлант,ни-дер-лант
нидерландлы,нидирландлы,ни-дир-ланд-лы
никелин,никилин,ни-ки-лин
никель,никел,ни-кел
никельлә,никеллә,ни-кел-лә
никельлән,никеллән,ни-кел-лән
никотин,никатин,ни-ка-тин
нимфа,нимфа,ним-фа
ниппель,ниппел,нип-пел
нирвана,нирвана,нир-ва-на
нитрагин,нитрагин,нит-ра-гин
нитрат,нитрат,нит-рат
нитробактерия,нитрабәктирийә,нит-ра-бәк-ти-ри-йә
нитробензол,нитрабинзул,нит-ра-бин-зул
нитроглицерин,нитраглитсирин,нит-ра-глит-си-рин
нитрокушылма,нитракушылма,нит-ра-ку-шыл-ма
нитролак,нитралак,нит-ра-лак
нитрон,нитрун,ни-трун
нитрофоска,нитрафуска,ни-тра-фус-ка
нитроэмаль,нитраимәл,ни-тра-и-мәл
нихром,нихрум,них-рум
ничья,ничйа,нич-йа
новатор,наватыр,на-ва-тыр
новация,наватсийә,на-ват-си-йә
новелла,навилла,на-вил-ла
новокаин,навакаин,на-ва-ка-ин
ножовка,нажуфкы,на-жуф-кы
нокаут,накаwыт,на-ка-wыт
нокаутла,накаwытла,на-ка-wыт-ла
нокдаун,накдаwын,нак-да-wын
ноктюрн,нактйүрын,нак-тйү-рын
ноль,нүл,нүл
ном,нум,нум
номенклатур,наминкләтур,на-мин-клә-тур
номенклатура,наминкләтура,на-мин-клә-ту-ра
номер,нумир,ну-мир
номерла,нумирла,ну-мир-ла
номерлан,нумирлан,ну-мир-лан
номинал,наминал,на-ми-нал
номинализм,наминализым,на-ми-на-ли-зым
номиналь,наминәл,на-ми-нәл
